prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-16,3800030,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-49,3800031,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-18,3800032,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-19,3800033,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-20,3800034,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-50,3800035,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-21,3800036,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-3,3800037,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-22,3800038,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-23,3800039,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-24,3800040,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-25,3800041,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-26,3800042,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-27,3800043,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-51,3800044,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-35,3800045,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-36,3800046,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-37,3800047,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-5,3800048,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-38,3800049,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-39,3800050,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-45,3800051,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-28,3800052,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-29,3800053,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-30,3800054,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-31,3800055,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-32,3800056,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-33,3800057,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-34,3800058,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-6,3800059,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-40,3800060,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-41,3800061,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-42,3800062,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-4,3800063,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-7,3800064,,,
local-plan-document,,,,government-organisation:D1342,darlington-borough-council-local-plan-2016-8,3800065,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2026-1,3800066,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-20,3800067,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-2,3800068,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-21,3800069,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-22,3800070,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-16,3800071,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-1,3800072,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-15,3800073,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-13,3800074,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-8,3800075,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-9,3800076,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-10,3800077,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-11,3800078,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-12,3800079,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-5,3800080,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-17,3800081,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-23,3800082,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-18,3800083,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-14,3800084,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-3,3800085,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-4,3800086,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-6,3800087,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-7,3800088,,,
local-plan-document,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-19,3800089,,,
local-plan-document,,,,government-organisation:D1342,local-development-scheme,3800090,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-9,3800091,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-5,3800092,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-6,3800093,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-10,3800094,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-2,3800095,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-7,3800096,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-3,3800097,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-12,3800098,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-13,3800099,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-4,3800100,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-1,3800101,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-8,3800102,,,
local-plan-document,,,,government-organisation:D1342,vale-of-white-horse-district-council-local-plan-2011-11,3800103,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-8,3800104,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-10,3800105,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-11,3800106,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-7,3800107,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-4,3800108,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-2,3800109,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-3,3800110,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-5,3800111,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-6,3800112,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-1,3800113,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-9,3800114,,,
local-plan-document,,,,government-organisation:D1342,south-cambridgeshire-district-council-local-plan-2018-12,3800115,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-10,3800116,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-6,3800117,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-11,3800118,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-9,3800119,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-1,3800120,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-7,3800121,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-8,3800122,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-2,3800123,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-3,3800124,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-4,3800125,,,
local-plan-document,,,,government-organisation:D1342,staffordshire-moorlands-district-council-local-plan-2014-5,3800126,,,
local-plan-document,,,,government-organisation:D1342,thurrock-council-local-plan-2015-5,3800127,,,
local-plan-document,,,,government-organisation:D1342,thurrock-council-local-plan-2015-6,3800128,,,
local-plan-document,,,,government-organisation:D1342,thurrock-council-local-plan-2015-7,3800129,,,
local-plan-document,,,,government-organisation:D1342,thurrock-council-local-plan-2015-4,3800130,,,
local-plan-document,,,,government-organisation:D1342,thurrock-council-local-plan-2015-1,3800131,,,
local-plan-document,,,,government-organisation:D1342,thurrock-council-local-plan-2015-2,3800132,,,
local-plan-document,,,,government-organisation:D1342,thurrock-council-local-plan-2015-3,3800133,,,
local-plan,,,,government-organisation:D1342,adur-district-council-local-plan-2017,4220010,,,
local-plan,,,,government-organisation:D1342,adur-district-council-local-plan-2011,4220011,,,
local-plan,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023,4220012,,,
local-plan,,,,government-organisation:D1342,ashford-borough-council-local-plan-2019,4220013,,,
local-plan,,,,government-organisation:D1342,the-babergh-and-mid-suffolk-joint-local-plan,4220014,,,
local-plan,,,,government-organisation:D1342,barnsley-metropolitan-borough-council-local-plan-2014,4220015,,,
local-plan,,,,government-organisation:D1342,basildon-borough-council-local-plan,4220016,,,
local-plan,,,,government-organisation:D1342,basildon-borough-council-local-plan,4220017,,,
local-plan,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2011,4220018,,,
local-plan,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2021,4220019,,,
local-plan,,,,government-organisation:D1342,bassetlaw-district-council-local-plan-2018,4220020,,,
local-plan,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030,4220021,,,
local-plan,,,,government-organisation:D1342,bedford-borough-council-local-plan-2020,4220022,,,
local-plan,,,,government-organisation:D1342,birmingham-city-council-local-plan-2026,4220023,,,
local-plan,,,,government-organisation:D1342,"bournemouth,-christchurch-and-poole-council-local-plan-2024",4220024,,,
local-plan,,,,government-organisation:D1342,calderdale-metropolitan-borough-council-local-plan-2018,4220025,,,
local-plan,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018,4220026,,,
local-plan,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2006,4220027,,,
local-plan,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018,4220028,,,
local-plan,,,,government-organisation:D1342,canterbury-city-council-local-plan-2011-1,4220029,,,
local-plan,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998,4220030,,,
local-plan,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-2015,4220031,,,
local-plan,,,,government-organisation:D1342,central-bedfordshire-council-local-plan,4220032,,,
local-plan,,,,government-organisation:D1342,dacorum-borough-council-local-plan-2006,4220033,,,
local-plan,,,,government-organisation:D1342,cotswold-district-council-local-plan-2026,4220034,,,
local-plan,,,,government-organisation:D1342,dartford-borough-council-local-plan-2024,4220035,,,
local-plan,,,,government-organisation:D1342,derby-city-council-local-plan-2011-2,4220036,,,
local-plan,,,,government-organisation:D1342,derbyshire-dales-district-council-local-plan-2013,4220037,,,
local-plan,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2011,4220038,,,
local-plan,,,,government-organisation:D1342,doncaster-metropolitan-borough-council-local-plan-2018,4220039,,,
local-plan,,,,government-organisation:D1342,black-country-core-strategy-2011,4220040,,,
local-plan,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2011,4220041,,,
local-plan,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2022,4220042,,,
local-plan,,,,government-organisation:D1342,east-devon-district-council-local-plan-2013,4220043,,,
local-plan,,,,government-organisation:D1342,east-devon-district-council-local-plan-2013,4220044,,,
local-plan,,,,government-organisation:D1342,east-devon-district-council-local-plan-2020,4220045,,,
local-plan,,,,government-organisation:D1342,east-hampshire-district-council-local-plan-2021,4220046,,,
local-plan,,,,government-organisation:D1342,east-hertfordshire-district-council-local-plan-2011,4220047,,,
local-plan,,,,government-organisation:D1342,east-staffordshire-borough-council-local-plan-2012,4220048,,,
local-plan,,,,government-organisation:D1342,east-suffolk-council-local-plan,4220049,,,
local-plan,,,,government-organisation:D1342,eastbourne-borough-council-local-plan-2006,4220050,,,
local-plan,,,,government-organisation:D1342,eastleigh-borough-council-local-plan-2016,4220051,,,
local-plan,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011,4220052,,,
local-plan,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021,4220053,,,
local-plan,,,,government-organisation:D1342,fenland-district-council-local-plan-2021,4220054,,,
local-plan,,,,government-organisation:D1342,gateshead-metropolitan-borough-council-local-plan-2010,4220055,,,
local-plan,,,,government-organisation:D1342,"gloucester,-cheltenham-and-tewkesbury-joint-core-strategy",4220056,,,
local-plan,,,,government-organisation:D1342,gloucester-city-council-local-plan-2011,4220057,,,
local-plan,,,,government-organisation:D1342,great-yarmouth-borough-council-local-plan-2024,4220058,,,
local-plan,,,,government-organisation:D1342,cambridge-city-council-local-plan-2020,4220059,,,
local-plan,,,,government-organisation:D1342,halton-borough-council-local-plan-2014,4220060,,,
local-plan,,,,government-organisation:D1342,harborough-district-council-local-plan-2020,4220061,,,
local-plan,,,,government-organisation:D1342,harlow-district-council-local-plan-2011,4220062,,,
local-plan,,,,government-organisation:D1342,harlow-district-council-local-plan-2011,4220063,,,
local-plan,,,,government-organisation:D1342,hart-district-council-local-plan-2014,4220064,,,
local-plan,,,,government-organisation:D1342,hartlepool-borough-council-local-plan-2016,4220065,,,
local-plan,,,,government-organisation:D1342,hastings-borough-council-local-plan-2019,4220066,,,
local-plan,,,,government-organisation:D1342,herefordshire-council-local-plan-2021,4220067,,,
local-plan,,,,government-organisation:D1342,hertsmere-borough-council-local-plan-2012,4220068,,,
local-plan,,,,government-organisation:D1342,high-peak-borough-council-local-plan-2011,4220069,,,
local-plan,,,,government-organisation:D1342,huntingdonshire-district-council-local-plan-2011,4220070,,,
local-plan,,,,government-organisation:D1342,kirklees-council-local-plan-2013,4220071,,,
local-plan,,,,government-organisation:D1342,lincolnshire-county-council-local-plan-2023,4220072,,,
local-plan,,,,government-organisation:D1342,london-borough-of-merton-local-plan-2024,4220073,,,
local-plan,,,,government-organisation:D1342,dartmoor-national-park-authority-local-plan-2018,4220074,,,
local-plan,,,,government-organisation:D1342,london-borough-of-bromley-local-plan-2019,4220075,,,
local-plan,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2024,4220076,,,
local-plan,,,,government-organisation:D1342,london-borough-of-haringey-local-plan-2013,4220077,,,
local-plan,,,,government-organisation:D1342,london-borough-of-havering-local-plan-2016,4220078,,,
local-plan,,,,government-organisation:D1342,london-borough-of-lewisham-local-plan-2023,4220079,,,
local-plan,,,,government-organisation:D1342,london-borough-of-redbridge-local-plan-2015,4220080,,,
local-plan,,,,government-organisation:D1342,london-borough-of-sutton-local-plan-2016,4220081,,,
local-plan,,,,government-organisation:D1342,maidstone-borough-council-local-plan-2021,4220082,,,
local-plan,,,,government-organisation:D1342,mansfield-district-council-local-plan-2013,4220083,,,
local-plan,,,,government-organisation:D1342,mid-sussex-district-council-local-plan-2021,4220084,,,
local-plan,,,,government-organisation:D1342,ashford-borough-council-local-plan-2024,4220085,,,
local-plan,,,,government-organisation:D1342,canterbury-city-council-local-plan-2020,4220086,,,
local-plan,,,,government-organisation:D1342,dover-district-council-local-plan-2020,4220087,,,
local-plan,,,,government-organisation:D1342,london-borough-of-haringey-local-plan,4220088,,,
local-plan,,,,government-organisation:D1342,tandridge-district-council-local-plan,4220089,,,
local-plan,,,,government-organisation:D1342,oldham-metropolitan-borough-council-local-plan-2011,4220090,,,
local-plan,,,,government-organisation:D1342,sevenoaks-district-council-local-plan-2025,4220091,,,
local-plan,,,,government-organisation:D1342,stroud-district-council-local-plan-2020,4220092,,,
local-plan,,,,government-organisation:D1342,sunderland-city-council-local-plan-2015,4220093,,,
local-plan,,,,government-organisation:D1342,london-borough-of-sutton-local-plan-2024,4220094,,,
local-plan,,,,government-organisation:D1342,london-borough-of-barking-and-dagenham-local-plan-2020,4220095,,,
local-plan,,,,government-organisation:D1342,birmingham-city-council-local-plan-2011,4220096,,,
local-plan,,,,government-organisation:D1342,castle-point-borough-council-local-plan-2023,4220097,,,
local-plan,,,,government-organisation:D1342,gateshead-metropolitan-borough-council-local-plan-2025,4220098,,,
local-plan,,,,government-organisation:D1342,thurrock-council-local-plan-2025,4220099,,,
local-plan,,,,government-organisation:D1342,trafford-metropolitan-borough-council-local-plan-2037,4220100,,,
local-plan,,,,government-organisation:D1342,tunbridge-wells-borough-council-local-plan-2020,4220101,,,
local-plan,,,,government-organisation:D1342,wakefield-metropolitan-district-council-local-plan-2017,4220102,,,
local-plan,,,,government-organisation:D1342,warrington-borough-council-local-plan-2021,4220103,,,
local-plan,,,,government-organisation:D1342,welwyn-hatfield-borough-council-local-plan-2016,4220104,,,
local-plan,,,,government-organisation:D1342,wirral-borough-council-local-plan-2021,4220105,,,
local-plan,,,,government-organisation:D1342,woking-borough-council-local-plan-2010,4220106,,,
local-plan-document,,,,government-organisation:D1342,dacorum-borough-council-local-plan-2006-1,3800134,,,
local-plan-document,,,,government-organisation:D1342,derbyshire-dales-district-council-local-plan-2013-1,3800135,,,
local-plan-document,,,,government-organisation:D1342,elmbridge-borough-council-local-plan-2011-1,3800136,,,
local-plan-document,,,,government-organisation:D1342,barnsley-metropolitan-borough-council-local-plan-2014-4,3800137,,,
local-plan-document,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2022-1,3800138,,,
local-plan-document,,,,government-organisation:D1342,adur-district-council-local-plan-2017-2,3800139,,,
local-plan-document,,,,government-organisation:D1342,adur-district-council-local-plan-2017-1,3800140,,,
local-plan-document,,,,government-organisation:D1342,ashford-borough-council-local-plan-2019,3800141,,,
local-plan-document,,,,government-organisation:D1342,the-babergh-and-mid-suffolk-joint-local-plan-1,3800142,,,
local-plan-document,,,,government-organisation:D1342,the-babergh-and-mid-suffolk-joint-local-plan-2,3800143,,,
local-plan-document,,,,government-organisation:D1342,the-babergh-and-mid-suffolk-joint-local-plan-3,3800144,,,
local-plan-document,,,,government-organisation:D1342,the-babergh-and-mid-suffolk-joint-local-plan-4,3800145,,,
local-plan-document,,,,government-organisation:D1342,the-babergh-and-mid-suffolk-joint-local-plan-5,3800146,,,
local-plan-document,,,,government-organisation:D1342,barnsley-metropolitan-borough-council-local-plan-2014-1,3800147,,,
local-plan-document,,,,government-organisation:D1342,basildon-borough-council-local-plan,3800148,,,
local-plan-document,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2011-4,3800149,,,
local-plan-document,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2011-1,3800150,,,
local-plan-document,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2011-2,3800151,,,
local-plan-document,,,,government-organisation:D1342,bassetlaw-district-council-local-plan-2018-3,3800152,,,
local-plan-document,,,,government-organisation:D1342,bassetlaw-district-council-local-plan-2018-1,3800153,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-5,3800154,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-2,3800155,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-4,3800156,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-1,3800157,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-3,3800158,,,
local-plan-document,,,,government-organisation:D1342,birmingham-city-council-local-plan-2011-1,3800159,,,
local-plan-document,,,,government-organisation:D1342,calderdale-metropolitan-borough-council-local-plan-2018-1,3800160,,,
local-plan-document,,,,government-organisation:D1342,calderdale-metropolitan-borough-council-local-plan-2018-2,3800161,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018-4,3800162,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018-5,3800163,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018-2,3800164,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018-1,3800165,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2006-1,3800166,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2006-4,3800167,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2006-3,3800168,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-3,3800169,,,
local-plan-document,,,,government-organisation:D1342,canterbury-city-council-local-plan-2011-1,3800170,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-1,3800171,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-2,3800172,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-3,3800173,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-13,3800174,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-4,3800175,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-5,3800176,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-6,3800177,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-7,3800178,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-8,3800179,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-9,3800180,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-10,3800181,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-11,3800182,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-12,3800183,,,
local-plan-document,,,,government-organisation:D1342,central-bedfordshire-council-local-plan,3800184,,,
local-plan-document,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-2015-1,3800185,,,
local-plan-document,,,,government-organisation:D1342,sunderland-city-council-local-plan-2015,3800186,,,
local-plan-document,,,,government-organisation:D1342,dacorum-borough-council-local-plan-2006-2,3800187,,,
