old-resource,status,resource,notes
ebf9e1df4e638a318b6d79335c27c896c77dfcf3c2592cdb75d419f3d50362f2,410,,paused processing of this valid resource
f9b45adf7b8f63788cb62db450ac399a33e9e01d1de0b8a5d01d13412d679190,410,,paused processing of this valid resource
8a44f5afa46d46cedf2808077c0e27bed5612f58501c61e3b1b20d81b61dc546,410,,Buckinghamshire test endpoint
dfc9392c2821f1411e46f4e248e3bb4f52d85c705c2baa436d7fc5b40bde6fa1,410,,Buckinghamshire test endpoint
ebf9e1df4e638a318b6d79335c27c896c77dfcf3c2592cdb75d419f3d50362f2,410,,See old-resource.md section 2023 June 19 for details
d9a44a4c68c0014b510ae66fadadc79144903a35cabacd05aacd4cd7ab76eed3,410,,See old-resource.md section 2023 June 19 for details
8e9203bc60c1d387cc6e0e490bbb4c94f030e8a303c9d160a8c4fdbf30e9c1d2,410,,See old-resource.md section 2023 June 19 for details
1694666a7c7c606facc6c48aa71f46304ce0ff3c209d284ccee874b3d9f65930,410,,See old-resource.md section 2023 June 19 for details
cec379cc7a1a380a9e8eb9405c1cce705d3bcb47021a78208ca98d1cc6394543,410,,See old-resource.md section 2023 June 19 for details
e91b0bb16528f378857762aaad27b2afd8be0cfb04fc85db57c6e57fd0bbe47c,410,,See old-resource.md section 2023 June 19 for details
5af0bf40fd2d02f7a842cdbdd906ce081e3cefa20b4858803b4493c57bbf1633,410,,See old-resource.md section 2023 June 19 for details
0ad1b811a6287d3ff6a3101fdf84b5766d020dfd4185251e40eb2057ed170659,410,,See old-resource.md section 2023 June 19 for details
018ca4c84ac8067646897b93e5b811573b5fe6dbe4120b635afa4b3198f3ca9e,410,,See old-resource.md section 2023 June 19 for details
6e3768c08262b47803d8847cade830602a60b4c23f41036b2da68e8d8b7e997e,410,,See old-resource.md section 2023 June 19 for details
b18545a6e856c19a910ef34077e6db3c394cbb489b0b90d31863bdbddaaf3dad,410,,See old-resource.md section 2023 June 19 for details
dce42dea0670bc7b4f5c209c6a91e5b6a6d59673655325989d21b53e476bfdfb,410,,See old-resource.md section 2023 June 19 for details
13bece8137e20f30e2e569be0a249e7210ea6f9178d77253353bd8b5cace3974,410,,See old-resource.md section 2023 June 19 for details
a5e052cff237fdb066a25284608249ff74309c5a41aadbfcdf70f762690b3dcf,410,,See old-resource.md section 2023 June 19 for details
08c95c1c9a9a0594a149eb7a65158e881143f92f96a6e32f5ee3822cf00a0ed9,410,,See old-resource.md section 2023 June 19 for details
4d2a9909b22782366c46cd46410fe9eb26ce3dbfcfc852f2baf14b714bc2aac7,410,,See old-resource.md section 2023 June 19 for details
f9b45adf7b8f63788cb62db450ac399a33e9e01d1de0b8a5d01d13412d679190,410,,See old-resource.md section 2023 June 19 for details
50d69dc421bb399b94d05b9a9d875bf33c92dbe53899151ce14ef4dbc111134c,410,,See old-resource.md section 2023 June 19 for details
c314dea507e60fc6d231b1a3dd3b08568a0d33426e541f3b1b4c183f22f0050b,410,,See old-resource.md section 2023 June 19 for details
7ebd86943e1ae71e582a050ef6838e0cb5151796a86f4c5d7ddbcc5f2685eeb6,410,,See old-resource.md section 2023 June 19 for details
cc68407b63a9cf8b535cb9ee1332668900ad79004857bb3012bd7c4672a18979,410,,See old-resource.md section 2023 June 19 for details
67734967ddedeaf68dc1c98750ecae3dca88e19443a7d38cddb2a268fb774a1f,410,,See old-resource.md section 2023 June 19 for details
5247027a349fa3388ff298d70efaace7cc4fbe87d2db11cf704317a62cfa1f30,410,,See old-resource.md section 2023 June 19 for details
0126822588c342cc3c70db214692f390780cd97f9def116fec58a3d816f6855e,410,,See old-resource.md section 2023 June 19 for details
e9b231dadc08092010c3b516874f9d941ea73f021d832275c4ecdf277745ccb1,410,,See old-resource.md section 2023 June 19 for details
b105b2b5a03a694b46194c9eec143ac2148c19037ec52e56618b950eda76f882,410,,See old-resource.md section 2023 June 19 for details
404d732f7d90ee4728054fe98174c332e846714a9b1e085a6973cb5d881c121c,410,,See old-resource.md section 2023 June 19 for details
1b5736729d1c3c7d822aa6a0a5558c8e63bc446f769feded31aecadc1a886121,410,,See old-resource.md section 2023 June 19 for details
9abcc46a6b1dfe3c458c1d7633cf30200d62f3744be294797f8ce4d84fab3a22,410,,See old-resource.md section 2023 June 19 for details
243b918bbb3c9b9c00c02d991ea1dd08ad40f86de40224484d55f12317f2c56c,410,,See old-resource.md section 2023 June 19 for details
a6a62489aa43dec2a0dfc97bbe430defa659353379c78b7ed73fdf28e7966a18,410,,See old-resource.md section 2023 June 19 for details
43da2150436b5b4306ecb6d2c2e85b00a8854a6b62af904c74e308c874033f8f,410,,See old-resource.md section 2023 June 19 for details
e1029b68353c82172610b3947432b706d5497d1113fb19c04b8cacfafbb635a0,410,,See old-resource.md section 2023 June 19 for details
7cc98c1ed0e5d43efc1a909601f1626d87daa57ed23011f22686a40a66d4158e,410,,See old-resource.md section 2023 June 19 for details
f87e3923321bad50a1a57bfb2bcfb9af76df312df46226ddf4d39c118a9eb785,410,,See old-resource.md section 2023 June 19 for details
33342058792e502a779100abca1edc29ec258a1a50c4ff82e581003909509775,410,,See old-resource.md section 2023 June 19 for details
feb139a755127075c37b908f54fdbb61b7068190a781641c69ad8642a56c98ea,410,,See old-resource.md section 2023 June 19 for details
8dbb5570401cff5a3fc16a5ebf51059eb35d04efdc85c57fff21a72de40ced80,410,,See old-resource.md section 2023 June 19 for details
eb96811b501e3a32f72c52b8c05ee4c4ce3988c80027793377cdeff2a668bb6e,410,,See old-resource.md section 2023 June 19 for details
45d12a1afea949ff24d93b5eccba1be66174c5b24dca7f86e59da99a5a521010,410,,See old-resource.md section 2023 June 19 for details
4076aa9feef3202727b974dbfbd5300b62ee9c07206c8a5179fe2f84fbff5093,410,,See old-resource.md section 2023 June 19 for details
93ca93120a12cbdee99c08712cadf4a8819ac28bbbd77c0a291ef080857d6d77,410,,See old-resource.md section 2023 June 19 for details
982bec6e9fe9577b82a6e4750e69515434a49577b8cbc9c3a47f20bb078271a1,410,,See old-resource.md section 2023 June 19 for details
f81b6bd9c6af24d813e5e1d209dde318da3da8defbcc618a8b0a119e98a96bfd,410,,See old-resource.md section 2023 June 19 for details
d920bbfec4814e80026f617d31b520c27c59d26eb64e55b111fb6a16f7243e40,410,,See old-resource.md section 2023 June 19 for details
26018648805716d05532f00c2f8fe0d25d73a3dedf92c58e798cf851e8782466,410,,Incorrect Data
6aba6abf34a427aa95cb105abcfd570d713299e75477871e403009aa05f33681,410,,Newcastle original resource - references now superseded
8d2d3d03d61a2811b1bfdade23db7f18f961c4c3b6bb0d86168c9bdc12b979ef,410,,local-authority:BUC endpoint incorrectly processed as listed-building instead of listed-building-outline
4d9a7047006d38a1eba0648dc61e8cafedc6e61ee23e3353388b5943af8d239d,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
6c6fee1078bd4f1579abb4506d1c3b5f1fd74d98155c5de870a7f5ba9117a01f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
8dcb525c5be933480a93a7a1f7245c221dfe61b5e7c14f94f389a17f3c446551,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
5319cff768067cff05d8f869ec25e3c361eefa9f537cef648f7e2a651c93113c,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
4cb98e36511a8eb5b5e00f2b502bae5d8f07a1ff2ce4182aa202509d096a618f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
354083c2e39d2ad06e008daba6e5bcedbb72c307329163cfe18a14ac26e8b4ad,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
d8408c130b6dece237e05f858b9d3c763e156eb8e7a930231e0a37c480f37320,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
88345ba9ecbd2f20ad7bf7c156a379c8203e467bc95456ce3030ec344b1773f8,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
8c5ff341441717fe92ef26707470f3abea6cbdb79d7b1bd5434c5bb931b2d89c,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
54b72d88783b77c5054f1d1035e583fedaedc1303339b7119d6f419ea79e662a,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
da709f56ea9f07f9385249f9a17d2385f0cd783ab0624c5ccc8d7fefee5274b2,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
bc1fd11370e45d46223729512f0d170df5cdf875c75f27aa49c569d706c95519,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
90258dd4d2ffdde1f7aa0acdc89107a977788e6a3b55097cc07ce1de8a7f2028,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
9e53ba5d8e0fd937449492129940c6ae950c5a604abf7ad74f106bd5eb05fa1e,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
718ad9749f13cff17f34cb227b9d065b5f2b03c9cbfb6044680177caec822a1b,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
215e5d1cf6b545a418792026233ffa8d2ff6c527f5237eeb06730135a112bddd,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
9a7f3e1e26d75d4346d33828734d7abb53b76a886f1034a354eb64f6e257f27d,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
4e32c42ffdec64f81f1eb54eeb65f5cca44e957e535c7b60c3511f373323e5b3,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
af005c0f5b676c21ecf3ad0c5630a8f7bab0d8083849f0207ae86f5d37bc5c58,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
953eb3db6804d4a4617c7233add3efc59cd06c1493686022cd565ba86e58ad02,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
76630bea64c66cd7d4d2ae110effadaa24ea1d23fbe7f28c4e271c8c7f9b6ef6,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
db6e2f89f52942c5c7435cb0bcb096d185020950f168c638d1ac6ccdd13e1be9,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
03f5751f70fa1db1130b737aafe1d767d1e1390675207e8d036fb86822047b3d,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
7287bbc226e5c266afe259d0175c842b7a839469fc4d1e99cdee554e7a0b3d1f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
2165d6360694d1be9451d2ec367a1233458e859b8cde91260f188a399a55ca90,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
7c300f8bdfeb8858ce298891aeccd1912230452f46e6a5e02a33fcf77a329538,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
20285c26ee3ebb3c229f0abd2a1b565291513dd6ee1e4fb4098f8963c8876c80,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
c48e9253f6d72e2f4f77d33156f74245d665d2ddd4459b7c4242469522e1180f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
73642bf823d7baac65a5f5af7fead7aaf6180d6029af3e6fed8af301cca03b3f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
7dc22e3d0a75527723b6e1a2ca03875235dbe8e4f5e5c085c78d7533e362fafa,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
1ba38722c15d1444d1b71694533ab3009e4b6ff8ae0ec2c40c6524cba1c95b0f,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
c804149b9e58c2817311f281d474e34d72f9407e693641bc0217e6916feb9326,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
6c262aee5965082a60f51f4d978fd7a0c3fb2430cdd76395b3c08118bd1889e5,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
fb47c11709aaedf52597af4c89b4f3fcdfcb9d0ce3b2cb2d7943ba837b6f511c,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
ca1489e43448fa7e2b5cb79548c3678ce3c1e15a56308b1b841aea42ae4de860,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
96409515a42f7100537b5610eb64359fd2f705265d8d5741e990466e4870c3f1,410,,local-authority:WBK endpoint incorrectly processed as listed-building instead of listed-building-outline
29443920284174daf832ca0ebe8dec1765ff5206d5bef0078b896f4a389a6045,410,,local-authority:ECA references changes 
