prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
statistical-geography,,,,government-organisation:D303,E05001347,800214,,,
statistical-geography,,,,government-organisation:D303,E05001348,800215,,,
statistical-geography,,,,government-organisation:D303,E05001349,800216,,,
statistical-geography,,,,government-organisation:D303,E05001350,800217,,,
statistical-geography,,,,government-organisation:D303,E05001351,800218,,,
statistical-geography,,,,government-organisation:D303,E05001352,800219,,,
statistical-geography,,,,government-organisation:D303,E05001353,800220,,,
statistical-geography,,,,government-organisation:D303,E05001354,800221,,,
statistical-geography,,,,government-organisation:D303,E05001355,800222,,,
statistical-geography,,,,government-organisation:D303,E05001356,800223,,,
statistical-geography,,,,government-organisation:D303,E05001357,800224,,,
statistical-geography,,,,government-organisation:D303,E05001358,800225,,,
statistical-geography,,,,government-organisation:D303,E05001359,800226,,,
statistical-geography,,,,government-organisation:D303,E05001360,800227,,,
statistical-geography,,,,government-organisation:D303,E05001361,800228,,,
statistical-geography,,,,government-organisation:D303,E05001362,800229,,,
statistical-geography,,,,government-organisation:D303,E05001363,800230,,,
statistical-geography,,,,government-organisation:D303,E05001364,800231,,,
statistical-geography,,,,government-organisation:D303,E05001365,800232,,,
statistical-geography,,,,government-organisation:D303,E05001366,800233,,,
statistical-geography,,,,government-organisation:D303,E05001367,800234,,,
statistical-geography,,,,government-organisation:D303,E05001368,800235,,,
statistical-geography,,,,government-organisation:D303,E05001369,800236,,,
statistical-geography,,,,government-organisation:D303,E05001370,800237,,,
statistical-geography,,,,government-organisation:D303,E05001371,800238,,,
statistical-geography,,,,government-organisation:D303,E05001372,800239,,,
statistical-geography,,,,government-organisation:D303,E05001373,800240,,,
statistical-geography,,,,government-organisation:D303,E05001374,800241,,,
statistical-geography,,,,government-organisation:D303,E05001375,800242,,,
statistical-geography,,,,government-organisation:D303,E05001376,800243,,,
statistical-geography,,,,government-organisation:D303,E05001377,800244,,,
statistical-geography,,,,government-organisation:D303,E05001378,800245,,,
statistical-geography,,,,government-organisation:D303,E05001379,800246,,,
statistical-geography,,,,government-organisation:D303,E05001380,800247,,,
statistical-geography,,,,government-organisation:D303,E05001381,800248,,,
statistical-geography,,,,government-organisation:D303,E05001382,800249,,,
statistical-geography,,,,government-organisation:D303,E05001383,800250,,,
statistical-geography,,,,government-organisation:D303,E05001384,800251,,,
statistical-geography,,,,government-organisation:D303,E05001385,800252,,,
statistical-geography,,,,government-organisation:D303,E05001386,800253,,,
statistical-geography,,,,government-organisation:D303,E05001387,800254,,,
statistical-geography,,,,government-organisation:D303,E05001389,800255,,,
statistical-geography,,,,government-organisation:D303,E05001390,800256,,,
statistical-geography,,,,government-organisation:D303,E05001391,800257,,,
statistical-geography,,,,government-organisation:D303,E05001392,800258,,,
statistical-geography,,,,government-organisation:D303,E05001393,800259,,,
statistical-geography,,,,government-organisation:D303,E05001396,800260,,,
statistical-geography,,,,government-organisation:D303,E05001397,800261,,,
statistical-geography,,,,government-organisation:D303,E05001398,800262,,,
statistical-geography,,,,government-organisation:D303,E05001399,800263,,,
statistical-geography,,,,government-organisation:D303,E05001400,800264,,,
statistical-geography,,,,government-organisation:D303,E05001401,800265,,,
statistical-geography,,,,government-organisation:D303,E05001402,800266,,,
statistical-geography,,,,government-organisation:D303,E05001403,800267,,,
statistical-geography,,,,government-organisation:D303,E05001405,800268,,,
statistical-geography,,,,government-organisation:D303,E05001407,800269,,,
statistical-geography,,,,government-organisation:D303,E05001408,800270,,,
statistical-geography,,,,government-organisation:D303,E05001409,800271,,,
statistical-geography,,,,government-organisation:D303,E05001410,800272,,,
statistical-geography,,,,government-organisation:D303,E05001444,800273,,,
statistical-geography,,,,government-organisation:D303,E05001445,800274,,,
statistical-geography,,,,government-organisation:D303,E05001446,800275,,,
statistical-geography,,,,government-organisation:D303,E05001447,800276,,,
statistical-geography,,,,government-organisation:D303,E05001448,800277,,,
statistical-geography,,,,government-organisation:D303,E05001449,800278,,,
statistical-geography,,,,government-organisation:D303,E05001450,800279,,,
statistical-geography,,,,government-organisation:D303,E05001451,800280,,,
statistical-geography,,,,government-organisation:D303,E05001452,800281,,,
statistical-geography,,,,government-organisation:D303,E05001453,800282,,,
statistical-geography,,,,government-organisation:D303,E05001454,800283,,,
statistical-geography,,,,government-organisation:D303,E05001455,800284,,,
statistical-geography,,,,government-organisation:D303,E05001456,800285,,,
statistical-geography,,,,government-organisation:D303,E05001457,800286,,,
statistical-geography,,,,government-organisation:D303,E05001458,800287,,,
statistical-geography,,,,government-organisation:D303,E05001459,800288,,,
statistical-geography,,,,government-organisation:D303,E05001460,800289,,,
statistical-geography,,,,government-organisation:D303,E05001461,800290,,,
statistical-geography,,,,government-organisation:D303,E05001462,800291,,,
statistical-geography,,,,government-organisation:D303,E05001463,800292,,,
statistical-geography,,,,government-organisation:D303,E05001464,800293,,,
statistical-geography,,,,government-organisation:D303,E05001687,800294,,,
statistical-geography,,,,government-organisation:D303,E05001688,800295,,,
statistical-geography,,,,government-organisation:D303,E05001689,800296,,,
statistical-geography,,,,government-organisation:D303,E05001690,800297,,,
statistical-geography,,,,government-organisation:D303,E05001691,800298,,,
statistical-geography,,,,government-organisation:D303,E05001692,800299,,,
statistical-geography,,,,government-organisation:D303,E05001693,800300,,,
statistical-geography,,,,government-organisation:D303,E05001694,800301,,,
statistical-geography,,,,government-organisation:D303,E05001695,800302,,,
statistical-geography,,,,government-organisation:D303,E05001696,800303,,,
statistical-geography,,,,government-organisation:D303,E05001697,800304,,,
statistical-geography,,,,government-organisation:D303,E05001698,800305,,,
statistical-geography,,,,government-organisation:D303,E05001699,800306,,,
statistical-geography,,,,government-organisation:D303,E05001700,800307,,,
statistical-geography,,,,government-organisation:D303,E05001701,800308,,,
statistical-geography,,,,government-organisation:D303,E05001702,800309,,,
statistical-geography,,,,government-organisation:D303,E05001703,800310,,,
statistical-geography,,,,government-organisation:D303,E05001705,800311,,,
statistical-geography,,,,government-organisation:D303,E05001706,800312,,,
statistical-geography,,,,government-organisation:D303,E05001707,800313,,,
statistical-geography,,,,government-organisation:D303,E05001708,800314,,,
statistical-geography,,,,government-organisation:D303,E05001709,800315,,,
statistical-geography,,,,government-organisation:D303,E05001710,800316,,,
statistical-geography,,,,government-organisation:D303,E05001711,800317,,,
statistical-geography,,,,government-organisation:D303,E05001713,800318,,,
statistical-geography,,,,government-organisation:D303,E05001714,800319,,,
statistical-geography,,,,government-organisation:D303,E05001715,800320,,,
statistical-geography,,,,government-organisation:D303,E05001716,800321,,,
statistical-geography,,,,government-organisation:D303,E05001717,800322,,,
statistical-geography,,,,government-organisation:D303,E05001718,800323,,,
statistical-geography,,,,government-organisation:D303,E05001719,800324,,,
statistical-geography,,,,government-organisation:D303,E05001720,800325,,,
statistical-geography,,,,government-organisation:D303,E05001721,800326,,,
statistical-geography,,,,government-organisation:D303,E05001722,800327,,,
statistical-geography,,,,government-organisation:D303,E05001723,800328,,,
statistical-geography,,,,government-organisation:D303,E05001724,800329,,,
statistical-geography,,,,government-organisation:D303,E05001725,800330,,,
statistical-geography,,,,government-organisation:D303,E05001726,800331,,,
statistical-geography,,,,government-organisation:D303,E05001727,800332,,,
statistical-geography,,,,government-organisation:D303,E05002078,800333,,,
statistical-geography,,,,government-organisation:D303,E05002079,800334,,,
statistical-geography,,,,government-organisation:D303,E05002080,800335,,,
statistical-geography,,,,government-organisation:D303,E05002081,800336,,,
statistical-geography,,,,government-organisation:D303,E05002082,800337,,,
statistical-geography,,,,government-organisation:D303,E05002083,800338,,,
statistical-geography,,,,government-organisation:D303,E05002084,800339,,,
statistical-geography,,,,government-organisation:D303,E05002085,800340,,,
statistical-geography,,,,government-organisation:D303,E05002086,800341,,,
statistical-geography,,,,government-organisation:D303,E05002087,800342,,,
statistical-geography,,,,government-organisation:D303,E05002088,800343,,,
statistical-geography,,,,government-organisation:D303,E05002089,800344,,,
statistical-geography,,,,government-organisation:D303,E05002090,800345,,,
statistical-geography,,,,government-organisation:D303,E05002091,800346,,,
statistical-geography,,,,government-organisation:D303,E05002092,800347,,,
statistical-geography,,,,government-organisation:D303,E05002093,800348,,,
statistical-geography,,,,government-organisation:D303,E05002094,800349,,,
statistical-geography,,,,government-organisation:D303,E05002095,800350,,,
statistical-geography,,,,government-organisation:D303,E05002096,800351,,,
statistical-geography,,,,government-organisation:D303,E05002097,800352,,,
statistical-geography,,,,government-organisation:D303,E05002212,800353,,,
statistical-geography,,,,government-organisation:D303,E05002213,800354,,,
statistical-geography,,,,government-organisation:D303,E05002214,800355,,,
statistical-geography,,,,government-organisation:D303,E05002215,800356,,,
statistical-geography,,,,government-organisation:D303,E05002216,800357,,,
statistical-geography,,,,government-organisation:D303,E05002217,800358,,,
statistical-geography,,,,government-organisation:D303,E05002218,800359,,,
statistical-geography,,,,government-organisation:D303,E05002219,800360,,,
statistical-geography,,,,government-organisation:D303,E05002220,800361,,,
statistical-geography,,,,government-organisation:D303,E05002221,800362,,,
statistical-geography,,,,government-organisation:D303,E05002222,800363,,,
statistical-geography,,,,government-organisation:D303,E05002223,800364,,,
statistical-geography,,,,government-organisation:D303,E05002224,800365,,,
statistical-geography,,,,government-organisation:D303,E05002225,800366,,,
statistical-geography,,,,government-organisation:D303,E05002226,800367,,,
statistical-geography,,,,government-organisation:D303,E05002227,800368,,,
statistical-geography,,,,government-organisation:D303,E05002228,800369,,,
statistical-geography,,,,government-organisation:D303,E05002229,800370,,,
statistical-geography,,,,government-organisation:D303,E05002230,800371,,,
statistical-geography,,,,government-organisation:D303,E05002231,800372,,,
statistical-geography,,,,government-organisation:D303,E05002232,800373,,,
statistical-geography,,,,government-organisation:D303,E05002233,800374,,,
statistical-geography,,,,government-organisation:D303,E05002234,800375,,,
statistical-geography,,,,government-organisation:D303,E05002235,800376,,,
statistical-geography,,,,government-organisation:D303,E05002236,800377,,,
statistical-geography,,,,government-organisation:D303,E05002237,800378,,,
statistical-geography,,,,government-organisation:D303,E05002238,800379,,,
statistical-geography,,,,government-organisation:D303,E05002239,800380,,,
statistical-geography,,,,government-organisation:D303,E05002240,800381,,,
statistical-geography,,,,government-organisation:D303,E05002241,800382,,,
statistical-geography,,,,government-organisation:D303,E05002242,800383,,,
statistical-geography,,,,government-organisation:D303,E05002243,800384,,,
statistical-geography,,,,government-organisation:D303,E05002244,800385,,,
statistical-geography,,,,government-organisation:D303,E05002245,800386,,,
statistical-geography,,,,government-organisation:D303,E05002246,800387,,,
statistical-geography,,,,government-organisation:D303,E05002247,800388,,,
statistical-geography,,,,government-organisation:D303,E05002248,800389,,,
statistical-geography,,,,government-organisation:D303,E05002441,800390,,,
statistical-geography,,,,government-organisation:D303,E05002442,800391,,,
statistical-geography,,,,government-organisation:D303,E05002443,800392,,,
statistical-geography,,,,government-organisation:D303,E05002444,800393,,,
statistical-geography,,,,government-organisation:D303,E05002445,800394,,,
statistical-geography,,,,government-organisation:D303,E05002446,800395,,,
statistical-geography,,,,government-organisation:D303,E05002447,800396,,,
statistical-geography,,,,government-organisation:D303,E05002448,800397,,,
statistical-geography,,,,government-organisation:D303,E05002449,800398,,,
statistical-geography,,,,government-organisation:D303,E05002450,800399,,,
statistical-geography,,,,government-organisation:D303,E05002451,800400,,,
statistical-geography,,,,government-organisation:D303,E05002452,800401,,,
statistical-geography,,,,government-organisation:D303,E05002453,800402,,,
statistical-geography,,,,government-organisation:D303,E05002454,800403,,,
statistical-geography,,,,government-organisation:D303,E05004096,800404,,,
statistical-geography,,,,government-organisation:D303,E05004097,800405,,,
statistical-geography,,,,government-organisation:D303,E05004098,800406,,,
statistical-geography,,,,government-organisation:D303,E05004099,800407,,,
statistical-geography,,,,government-organisation:D303,E05004100,800408,,,
statistical-geography,,,,government-organisation:D303,E05004101,800409,,,
statistical-geography,,,,government-organisation:D303,E05004105,800410,,,
statistical-geography,,,,government-organisation:D303,E05004106,800411,,,
statistical-geography,,,,government-organisation:D303,E05004108,800412,,,
statistical-geography,,,,government-organisation:D303,E05004109,800413,,,
statistical-geography,,,,government-organisation:D303,E05004110,800414,,,
statistical-geography,,,,government-organisation:D303,E05004111,800415,,,
statistical-geography,,,,government-organisation:D303,E05004112,800416,,,
statistical-geography,,,,government-organisation:D303,E05004113,800417,,,
statistical-geography,,,,government-organisation:D303,E05004114,800418,,,
statistical-geography,,,,government-organisation:D303,E05004115,800419,,,
statistical-geography,,,,government-organisation:D303,E05004116,800420,,,
statistical-geography,,,,government-organisation:D303,E05004117,800421,,,
statistical-geography,,,,government-organisation:D303,E05004118,800422,,,
statistical-geography,,,,government-organisation:D303,E05004119,800423,,,
statistical-geography,,,,government-organisation:D303,E05004190,800424,,,
statistical-geography,,,,government-organisation:D303,E05004191,800425,,,
statistical-geography,,,,government-organisation:D303,E05004192,800426,,,
statistical-geography,,,,government-organisation:D303,E05004193,800427,,,
statistical-geography,,,,government-organisation:D303,E05004194,800428,,,
statistical-geography,,,,government-organisation:D303,E05004195,800429,,,
statistical-geography,,,,government-organisation:D303,E05004196,800430,,,
statistical-geography,,,,government-organisation:D303,E05004197,800431,,,
statistical-geography,,,,government-organisation:D303,E05004198,800432,,,
statistical-geography,,,,government-organisation:D303,E05004199,800433,,,
statistical-geography,,,,government-organisation:D303,E05004200,800434,,,
statistical-geography,,,,government-organisation:D303,E05004201,800435,,,
statistical-geography,,,,government-organisation:D303,E05004202,800436,,,
statistical-geography,,,,government-organisation:D303,E05004203,800437,,,
statistical-geography,,,,government-organisation:D303,E05004204,800438,,,
statistical-geography,,,,government-organisation:D303,E05004205,800439,,,
statistical-geography,,,,government-organisation:D303,E05004206,800440,,,
statistical-geography,,,,government-organisation:D303,E05004691,800441,,,
statistical-geography,,,,government-organisation:D303,E05004692,800442,,,
statistical-geography,,,,government-organisation:D303,E05004693,800443,,,
statistical-geography,,,,government-organisation:D303,E05004694,800444,,,
statistical-geography,,,,government-organisation:D303,E05004695,800445,,,
statistical-geography,,,,government-organisation:D303,E05004696,800446,,,
statistical-geography,,,,government-organisation:D303,E05004697,800447,,,
statistical-geography,,,,government-organisation:D303,E05004698,800448,,,
statistical-geography,,,,government-organisation:D303,E05004699,800449,,,
statistical-geography,,,,government-organisation:D303,E05004700,800450,,,
statistical-geography,,,,government-organisation:D303,E05004701,800451,,,
statistical-geography,,,,government-organisation:D303,E05004702,800452,,,
statistical-geography,,,,government-organisation:D303,E05004703,800453,,,
statistical-geography,,,,government-organisation:D303,E05004704,800454,,,
statistical-geography,,,,government-organisation:D303,E05004705,800455,,,
statistical-geography,,,,government-organisation:D303,E05004706,800456,,,
statistical-geography,,,,government-organisation:D303,E05004707,800457,,,
statistical-geography,,,,government-organisation:D303,E05004708,800458,,,
statistical-geography,,,,government-organisation:D303,E05004709,800459,,,
statistical-geography,,,,government-organisation:D303,E05004710,800460,,,
statistical-geography,,,,government-organisation:D303,E05004711,800461,,,
statistical-geography,,,,government-organisation:D303,E05004712,800462,,,
statistical-geography,,,,government-organisation:D303,E05004713,800463,,,
